,SMILES,Absorption solvent,Emission solvent,Absorption (nm),Emission (nm),DOI
11151,[H][C@](C)(C1=CC=CC=C1)[N]1=CC2=CC(Br)=CC=C2[O-][Pt++]11[C-]2=C(SC3=C2C=CC=C3)C2=C3C=CC=CC3=CC=[N]12,ClCCl,,439.0,,https://doi.org/10.1039/c9tc04792a
11152,CC(C)(C)C1=CC2=[N](C3=CC=CC=C3)[Pt++]([O-][C]2C(=C1)C(C)(C)C)([P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,469.0,,https://doi.org/10.1021/ic4024713
11153,CC(C)(C)C1=CC2=C([O-][Pt++]([N-]2C2=CC=CC=C2)([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C(=C1)C(C)(C)C,ClCCl,,340.0,,https://doi.org/10.1021/ic4024713
11154,CC(C)N1[C](N(C(C)C)C2=CC=CC=C12)[Pt++]1([C]2N(C(C)C)C3=CC=CC=C3N2C(C)C)[C-]2=C(F)C(F)=C(F)C(F)=C2C2=C(F)C(F)=C(F)C(F)=[C-]12,ClCCl,,340.0,,https://doi.org/10.1021/acs.inorgchem.8b00564
11155,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt++]([N-]1C2=C(C=CC=C2)[S+]=C1C1=CC=C(Br)C=C1)([C-]1=C(F)C(F)=C(F)C(F)=C1F)[N]1=C(SC2=C1C=CC=C2)C1=CC=C(Br)C=C1,ClCCl,,340.0,,https://doi.org/10.1002/chem.201605809
11156,CC(C)N1C=CN([C]1[Pt++]1([C]2N(C=CN2C(C)C)C(C)C)[C-]2=C(F)C(F)=C(F)C(F)=C2C2=C(F)C(F)=C(F)C(F)=[C-]12)C(C)C,ClCCl,,365.0,,https://doi.org/10.1021/acs.inorgchem.8b00564
11157,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=CC=CC=C1C1=CC=CC=[N]21,ClCCl,,365.0,,https://doi.org/10.5004/dwt.2020.25363
11158,FC1=C[C-]2=C(C3=CC=CC=[N]3[Pt+4]22([Cl-])([C-]3=C(C4=CC=CC=[N]24)C(F)=CC(F)=C3)[C-]2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1,ClCCl,,365.0,,https://doi.org/10.1002/chem.201605809
11159,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt++]123[S-]C4=[N]([Tl+]1)C=CC=C4.C1=CC4=C(C5=[N]2C=CC=C5C=C4)[C-]3=C1,ClCCl,,347.0,,https://doi.org/10.1021/acs.inorgchem.6b00699
11160,C1=CC=C(C=C1)C#[C-][Pt++]1([C-]#CC2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC(=CC(=C2)C2=CC=NC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pt++]([C-]#CC2=CC=CC=C2)([C-]#CC2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC(=CC(=C2)C2=CC=NC=C2)[P]1(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,357.0,,https://doi.org/10.1039/d0dt01173h
11161,CC1=CC=C(C=C1)C#[C-][Pt++]1([C-]#CC2=CC=C(C)C=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC(=CC(=C2)C2=CC=NC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pt++]([C-]#CC2=CC=C(C)C=C2)([C-]#CC2=CC=C(C)C=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC(=CC(=C2)C2=CC=NC=C2)[P]1(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,360.0,,https://doi.org/10.1039/d0dt01173h
11162,FC1=C(F)C(F)=C(C(F)=C1F)[Pt]1(C2=CC=CC=C2C2=[N]1C1=C(S2)C=CC=C1)[N]1=C(SC2=C1C=CC=C2)C1=CC=CC=C1,ClCCl,,366.0,,https://doi.org/10.1039/c5dt02721g
11163,CCCCCCCCCCCCCCCCN1C2=C(OC3=C1C=CC(=C3)C1=CC=C(S1)[C-]#C[Pt++]([C-]1=CC=CC=C1)([P](CC)(CC)CC)[P](CC)(CC)CC)C=C(C=C2)C1=CC=C(S1)C#[C-][Pt++]([C-]1=CC=CC=C1)([P](CC)(CC)CC)[P](CC)(CC)CC,ClCCl,,431.0,,https://doi.org/10.1016/j.jorganchem.2019.06.035
11164,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt++]1([C-]2=CC(Br)=CC=C2C2=[N]1C1=C(S2)C=CC=C1)[N]1=C(SC2=C1C=CC=C2)C1=CC=C(Br)C=C1,ClCCl,,367.0,,https://doi.org/10.1002/chem.201605809
11165,FC1=C(F)C(F)=C(C(F)=C1F)[Pt](C1=C(F)C(F)=C(F)C(F)=C1F)([N]1=C(C=CC=C1)C1=CC=CS1)[N]1=C(C=CC=C1)C1=CC=CS1,ClCCl,,367.0,,https://doi.org/10.1039/c5dt02721g
11166,C1COCCOCC2=CC=CC(COCCOCCOCCOCC[P](C3=CC=CC=C3)(C3=CC=CC=C3)[Pt++]([C-]#CC3=CC=NC=C3)([C-]#CC3=CC=NC=C3)[P](CCOCCO1)(C1=CC=CC=C1)C1=CC=CC=C1)=N2,ClCCl,,445.0,,https://doi.org/10.1039/c3cc41040d
11167,[Cl-][Pt++]1([C-]2=CC=CC=C2C2=CC=CC=[N]12)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,,,445.0,,https://doi.org/10.1039/c7dt03599c
11168,C1[C@H]2C[C@H]3C[C@@H]1C[C@](C3)(C2)C1=N[N-]2C(=N1)C1=CC=CC3=[N]1[Pt++]2([N-]1N=C(N=C31)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,431.0,,https://doi.org/10.1002/ejic.201500949
11169,C[Si](C)(C)CN1C=CN2[C]1[Pt++]1([Cl-])[C]3N(C[Si](C)(C)C)C=CN3C3=[C-]1C2=CC=C3,,,355.0,,https://doi.org/10.1539/joh1959.32.752
11170,[O]1=C(C(F)(F)F)[O-][Pt++]23([C]4N(C[Si](C)(C)C)C=CN4C4=CC=CC(N5[C]2N(C[Si](C)(C)C)C=C5)=[C-]34)[Ag+]1123[O]=C(C(F)(F)F)[O-][Pt++]114([C]5N(C[Si](C)(C)C)C=CN5C5=CC=CC(N6[C]1N(C[Si](C)(C)C)C=C6)=[C-]45)[Ag@@+]2([O-]C(C(F)(F)F)=O)[O-]C(C(F)(F)F)=[O]3,,,355.0,,https://doi.org/10.1539/joh1959.32.752
11171,C[Si](C)(C)CN1C=CN2[C]1[Pt++]1([O-]C(=O)C(F)(F)F)[C]3N(C[Si](C)(C)C)C=CN3C3=[C-]1C2=CC=C3,,,355.0,,https://doi.org/10.1539/joh1959.32.752
11172,[Cl-][Pt++]1([Cl-])[P](CCOCCOCCOCCOCC2=CC=CC(COCCOCCOCCOCC[P]1(C1=CC=CC=C1)C1=CC=CC=C1)=N2)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,355.0,,https://doi.org/10.1039/c3cc41040d
11173,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=C(C=C3OC4=CC=CC=C4N4C5=CC=CC=C5OC1=C34)C1=[N]2C=CC=C1,ClCCl,,400.0,,https://doi.org/10.1021/acs.inorgchem.0c03078
11174,C1C[CH]2=[CH]3CC[CH]4=[CH]1[Pt++]2341[C-]2=CC=CC=C2C2=CC=CC=[C-]12,ClCCl,,400.0,,https://doi.org/10.1021/acs.inorgchem.8b00564
11175,CCCCCCCCCCCCCCCCN1C2=C(OC3=C1C=CC(=C3)C#[C-][Pt++]([C-]1=CC=CC=C1)([P](CC)(CC)CC)[P](CC)(CC)CC)C=C(C=C2)C#[C-][Pt++]([PH3])([C-]1=CC=CC=C1)[P](CC)(CC)CC,ClCCl,,389.0,,https://doi.org/10.1016/j.jorganchem.2019.06.035
11176,CCCCCCCCCCCCOC1=CC(=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC)C1=C[C-]2=C(OC3=[N]4C(=CC=C3)C3=[N]5C(OC6=CC=C(C=[C-]6[Pt++]245)C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2)=CC=C3)C=C1,ClCCl,,416.0,,https://doi.org/10.1016/j.dyepig.2019.01.026
11177,[H][C@@]1(C)[NH2][Pt++]2([O-]C(=O)[C@]([H])(CCC(N)=O)NC1=O)[O]=C1C=CNC(=O)[N-]21,[H]O[H],,385.5,,https://doi.org/10.1039/c5nj00120j
11178,CCCCCCCCC1(CCCCCCCC)C2=CC(=CC=C2C2=CC=C(C=C12)C1=CC2=C([O-][Pt++]34[O-]C5=C(C=C(C=C5)C5=CC=C6C7=CC=C(C=C7C(CCCCCCCC)(CCCCCCCC)C6=C5)N5C6=CC=C(C=C6C6=CC(=CC=C56)C(C)(C)C)C(C)(C)C)C=[N]3CC[N]4=C2)C=C1)N1C2=CC=C(C=C2C2=CC(=CC=C12)C(C)(C)C)C(C)(C)C,ClCCl,,349.0,,https://doi.org/10.5004/dwt.2020.25829
11179,COC1CC[CH]2=[CH]3CC[C@H-]1[Pt++]231[O-]C2=CC3=[N](C4=C(C=CC=C4C(C)C)C(C)C)[Pt++]45([O-]C3=CC2=[N]1C1=C(C=CC=C1C(C)C)C(C)C)[C@@H-]1CC[CH]4=[CH]5CCC1CO,,,474.0,,https://doi.org/10.1002/chem.201403276
11180,Cl[Pt](Cl)([N]#CC1=CC=CC=C1)[N]#CC1=CC=CC=C1,CC#N,,474.0,,https://doi.org/10.1016/b978-0-12-811732-3.18001-x
11181,FC1=C(F)C(F)=C(C(F)=C1F)[Pt](C1=C(F)C(F)=C(F)C(F)=C1F)([N]1=C(SC2=C1C=CC=C2)C1=CC=CC=C1)[N]1=C(SC2=C1C=CC=C2)C1=CC=CC=C1,ClCCl,,474.0,,https://doi.org/10.1039/c5dt02721g
11182,CN1C=C[N](=C1C1=CC(=C(C)S1)C1=C(CCC1)C1=C(C)SC(=C1)C1=[N](C=CN1C)[Pt++]([Cl-])([Cl-])[S](C)(C)=O)[Pt++]([Cl-])([Cl-])[S](C)(C)=O,,,341.0,,https://doi.org/10.1021/acs.inorgchem.6b00362
11183,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=C(C=CC=C4)C4=[N]1C1=C(S4)C=CC=C1.S1C4=C(C=CC=C4)[N]2=C1C1=[C-]3C=CC=C1,ClCCl,,341.0,,https://doi.org/10.1002/chem.201605809
11184,CC1=CC(C)=C2C3=[N](C=CC=C3)[Pt++]3([Cl-])[C-]2=C1C1=CC=CC=[N]31,ClCCl,,380.0,,https://doi.org/10.1145/2745234.2745384
11185,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=C(C=CC=C1)C1=[N]2C2=CC=CC=C2C(=C1)C1=CC=CC=C1,ClCCl,,355.0,,https://doi.org/10.2307/j.ctv1m8d6fq.35
11186,CC(C)(C)C1=CC=C(C=C1)C#[C-][Pt++]1([C-]#CC2=CC=C(C=C2)C(C)(C)C)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC(=CC(=C2)C2=CC=NC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pt++]([C-]#CC2=CC=C(C=C2)C(C)(C)C)([C-]#CC2=CC=C(C=C2)C(C)(C)C)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC(=CC(=C2)[P]1(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=NC=C1,ClCCl,,361.0,,https://doi.org/10.1039/d0dt01173h
11187,C[S](C)(=O)[Pt]1(C2=C(SC=C2)C2=[N]1C=CC=C2)C1=C(F)C(F)=C(F)C(F)=C1F,ClCCl,,381.0,,https://doi.org/10.1039/c5dt02721g
11188,C[S](C)(=O)[Pt]1(C2=CC=CC=C2C2=[N]1C1=C(S2)C=CC=C1)C1=C(F)C(F)=C(F)C(F)=C1F,ClCCl,,370.0,,https://doi.org/10.1039/c5dt02721g
11189,CN1C=CN(CCNC(=O)C2=CC=C(Cl)C(Cl)=C2)[C-]1[Pt++]12[C-]3N(C)C=CN3CCN1C(=O)C1=CC=CC=C21,CCO,,370.0,,https://doi.org/10.1021/acs.organomet.1c00013
11190,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=CC=CC=C4C4=[N]1C1=CC=CC=C1C=C4.C1=CC(C4=[N]2C2=CC=CC=C2C=C4)=[C-]3C=C1,ClCCl,,352.0,,https://doi.org/10.1002/chem.201605809
11191,[S-](C1=CC=CC=C1)[Pt++]1([C-]2=CC=CC=C2C2=CC=CC=[N]12)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,364.0,,https://doi.org/10.1039/c7dt03599c
11192,O=N(=O)C1=CC=C(C=C1)C#[C-][Pt++]123([C-]#CC4=CC=C(C=C4)N(=O)=O)[CH]4=[CH]1CC[CH]2=[CH]3CC4,C1CCCO1,,348.0,,https://doi.org/10.1021/om400293u
11193,CCCCCCOC1=CC(=CC(OCCCCCC)=C1OCCCCCC)C1=C[C-]2=C(OC3=[N]4C(=CC=C3)C3=[N]5C(OC6=CC=C(C=[C-]6[Pt++]245)C2=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C2)=CC=C3)C=C1,ClCCl,,416.0,,https://doi.org/10.1016/j.dyepig.2019.01.026
11194,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=C(SC=C4)C4=[N]1C=CC=C4.C1=C[C-]2=C2C4=[N]3C=CC=C4C=CC2=C1,ClCCl,,357.0,,https://doi.org/10.1002/chem.201806240
11195,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=C(SC=C4)C4=[N]1C=CC=C4.S1C=C[C-]2=C1C1=[N]3C=CC=C1,ClCCl,,348.0,,https://doi.org/10.1002/chem.201605809
11196,[I-][Pt++]123([I-])[CH]4=[CH]1CC[C]2(C1=CC=CC=C1)=[CH]3CC4,ClC(Cl)Cl,,388.0,,https://doi.org/10.1021/om500540x
11197,C[Si](C)(C)C1(CCC([Si]1[Pt]123[CH2]=[CH]1[Si](C)(C)O[Si](C)(C)[CH]2=[CH2]3)([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,,389.0,,https://doi.org/10.1021/acs.organomet.6b00741
11198,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([C-]#N)[C-]4=C(C=CC(Br)=C4)C4=[N]1C1=C(S4)C=CC=C1.BrC1=C[C-]2=C(C=C1)C1=[N]3C2=C(S1)C=CC=C2,ClCCl,,344.0,,https://doi.org/10.1002/chem.201605809
11199,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=CC(Br)=CC=C4C4=[N]1C1=C(S4)C=CC=C1.BrC1=CC=C(C4=[N]2C2=C(S4)C=CC=C2)[C-]3=C1,ClCCl,,345.0,,https://doi.org/10.1002/chem.201605809
11200,CCCCCCCCN1C(=O)C2=CC=CC3=C(C=CC(C1=O)=C23)C1=CC2=C([O-][Pt++]34[O-]C5=C(C=C(C=C5)C5=C6C=CC=C7C(=O)N(CCCCCCCC)C(=O)C(C=C5)=C67)C=[N]3CC[N]4=C2)C=C1,ClCCl,,353.0,,https://doi.org/10.5004/dwt.2020.25829
11201,CN1C=C[N](=C1)[Pt++]1([Cl-])[C-]2=CC=CC=C2C2=CC=CC=[N]12,,,353.0,,https://doi.org/10.1016/j.jinorgbio.2021.111663
11202,CCOC(=O)C1=CC=C2N3C=CN(C)[C]3[Pt++]3([S-]C(=[S]3)N(C)C)[C-]2=C1,ClCCl,,350.0,,https://doi.org/10.1021/acs.organomet.0c00510
11203,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([C-]#N)[C-]4=CC=CC=C4C4=[N]1C1=C(S4)C=CC=C1.S1C4=C(C=CC=C4)[N]2=C1C1=[C-]3C=CC=C1,ClCCl,,353.0,,https://doi.org/10.1002/chem.201605809
11204,S(C1=CC=CC=C1)[Pt]1(SC2=CC=CC=C2)[P](C=C[P]1(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,360.0,,https://doi.org/10.1016/j.jorganchem.2012.07.001
11205,CC(C)N1C=CN([C]1[Pt++]1([C]2N(C=CN2C(C)C)C(C)C)[C-]2=CC=CC=C2C2=CC=CC=[C-]12)C(C)C,ClCCl,,360.0,,https://doi.org/10.1021/acs.inorgchem.8b00564
11206,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=C([Se]C3=C1C=CC=C3)C1=[N]2C=CC=C1,ClCCl,,446.0,,https://doi.org/10.1039/d0dt02224a
11207,CC1=C(C)SC(S1)=C1SC2=C(S1)[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Pt](SC1=CC=CC=C1)(SC1=CC=CC=C1)[P]2(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,420.0,,https://doi.org/10.1016/j.jorganchem.2012.07.001
11208,CC1=C(C)SC(S1)=C1SC2=C(S1)[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Pt](SC1=CC(C)=CC(C)=C1)(SC1=CC(C)=CC(C)=C1)[P]2(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,420.0,,https://doi.org/10.1016/j.jorganchem.2012.07.001
11209,[Cl-][Pt@+]1(C2=CC=CC=C2C2=[N]1C1=CC(=CC=C1C1=CC=C(C=C21)N(=O)=O)N(=O)=O)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,465.0,,https://doi.org/10.1021/om400159g
11210,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=CC=CC5=C4C4=C(C=CC=[N]14)C=C5.C1=CC4=C(C5=C(C=CC=[N]25)C=C4)[C-]3=C1,ClCCl,,375.0,,https://doi.org/10.1002/chem.201605809
11211,[S-](C1=NC=CC=N1)[Pt++]1([C-]2=CC=CC3=CC=C4C=CC=[N]1C4=C23)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,,,401.0,,https://doi.org/10.1039/c7dt03599c
11212,C(=CC1=CC=C(C=C1)N1C2=CC=CC=[N]2[Pt++]2([N]3=CC=CC4=C3C3=C(C=CC=[N]23)C=C4)[N]2=C1C=CC=C2)C1=CC=CC=C1,ClCCl,,358.0,,https://doi.org/10.1166/jnn.2015.10356
11213,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt@++]1([C-]2=C3C4=[N]1C=CC=C4C=CC3=CC=C2)[N]1=C2C=CC=CC2=CC=C1C1=CC=CC=C1,ClCCl,,375.0,,https://doi.org/10.1002/chem.201806240
11214,CC(C)(C)[C]1#[C-]2[Pt++]1134[C-]5=C(C=CC=C5)C5=CC=C6C=CC=CC6=[N]15.CC(C)(C)[C]1#[C-]3[Pt++]2411[C-]2=C(C=CC=C2)C2=CC=C3C=CC=CC3=[N]12,ClCCl,,352.0,,https://doi.org/10.1021/om500336v
11215,CC(C)N1C=C(N([C]1[Pt++]1([C]2N(C=C(N2C(C)C)C(F)(F)F)C(C)C)[C-]2=CC=CC=C2C2=CC=CC=[C-]12)C(C)C)C(F)(F)F,ClCCl,,352.0,,https://doi.org/10.1021/acs.inorgchem.8b00564
11216,CC1=CC=C2C3=CC=CC=[N]3[Pt+4]3([Cl-])([Cl-])([C-]2=C1)[C-]1=CC(C)=CC=C1C1=CC=CC=[N]31,ClCCl,,340.0,,https://doi.org/10.1090/s0002-9904-1924-03795-1
11217,CN1C=CN(CCNC(=O)C2=CC=CC=C2)[C-]1[Pt++]12[C-]3N(C)C=CN3CCN1C(=O)C1=CC(Cl)=C(Cl)C=C21,CCO,,340.0,,https://doi.org/10.1021/acs.organomet.1c00013
11218,CC(C)C1=CC=CC(C(C)C)=C1[N]1=C2C=C3[O-][Pt++]45([C@@H-]6CC[CH]4=[CH]5CC=C6)[N](=C3C=C2[O-][Pt++]112[C@@H-]3CC[CH]1=[CH]2CC=C3)C1=C(C=CC=C1C(C)C)C(C)C,,,469.0,,https://doi.org/10.1002/chem.201403276
11219,CCOC(=O)C1=CC=C2N3C=CN(C)[C]3[Pt++]3([S-]C(=[S]3)N3CCCC3)[C-]2=C1,ClCCl,,350.0,,https://doi.org/10.1021/acs.organomet.0c00510
11220,[Cl-][Pt++]12[C-]3=C(C4=CC=CC=[N]14)C1=CC(=C3C3=[N]2C=CC=C3)C(=O)NCCOC2=CC=C(OCCOCCOCCOCCOC3=CC=C(OCCNC1=O)C=C3)C=C2,ClCCl,,419.0,,https://doi.org/10.1002/chem.202000661
11221,C[S](C)(=O)[Pt++]1([C-]2=C(C=CC=C2)C2=[N]1C=CC=C2)[C-]1=C(F)C(F)=C(F)C(F)=C1F,,,363.0,,https://doi.org/10.1021/ic501458q
11222,CC1=CC(C)=[O-][Pt++]2([O-]1)C1=C(OC3=C1C=CC=C3)C1=[N]2C=CC=C1,ClCCl,,435.0,,https://doi.org/10.1039/d0dt02224a
11223,C[S-][Pt++]12[C-]3=C(C=CC=C3C3=CC=CC=[N]13)C1=CC=CC=[N]21,ClCCl,,377.0,,https://doi.org/10.1021/ic500555w
11224,FC1=C[C-]2=C(C3=[N](C=CC=C3)[Pt+4]22([Cl-])([C-]3=C4C5=[N]2C=CC=C5C=CC4=CC=C3)[C-]2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1,ClCCl,,378.0,,https://doi.org/10.1002/chem.201806240
11225,CC(C)(C)C1=CC(=CC(=C1)C#[C-][Pt++]1([C-]#CC2=CC(=CC(=C2)C(C)(C)C)C(C)(C)C)[N]2=CC(=CC3=C2C2=[N]1C=C(C=C2C=C3)C#C[Si](C)(C)C)C#C[Si](C)(C)C)C(C)(C)C,ClCCl,,340.0,,https://doi.org/10.1007/978-3-662-49236-9_759
11226,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=CC(Br)=CC=C4C4=[N]1C1=CC=CC=C1S4.C1=C[C-]2=C2C4=[N]3C=CC=C4C=CC2=C1,ClCCl,,345.0,,https://doi.org/10.1002/chem.201806240
11227,CC1=[O][Pt++]2([O-]C(C)=[O][Pt++]3([O-]1)[C-]1=C(C=CC=C1)C1=[N]3C3=CC=CC=C3S1)[C-]1=C(C=CC=C1)C1=[N]2C2=CC=CC=C2S1,ClCCl,,371.0,,https://doi.org/10.1134/s1070363212090228
11228,CN1C2=CC=CC=C2SC2=CC(=CC=C12)[P](C1=CC=CC=C1)(C1=CC=CC=C1)[Pt++]([Cl-])([Cl-])[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C2N(C)C3=C(SC2=C1)C=CC=C3,ClCCl,,371.0,,https://doi.org/10.1016/s0040-4039(02)02802-2
11229,CC1(C)COC2=[N]1[Pt++]1([Cl-])[C-]3=C(C=CC=C23)C2=[N]1C(C)(C)CO2,ClCCl,,340.0,,https://doi.org/10.1021/acs.inorgchem.5b01022
11230,[S-](C1=CC=CC=N1)[Pt++]1([C-]2=CC=CC3=CC=C4C=CC=[N]1C4=C23)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,,,491.5,,https://doi.org/10.1039/c7dt03599c
11231,COC1=CC=C(C=C1)C1=[O][Pt++]2([O]=C([CH-]1)C1=CC=C(C=C1)C(C)(C)C)[C-]1=CC(F)=CC(F)=C1C1=CC=CC=[N]21,CC#N,,342.0,,https://doi.org/10.1109/cmpsac.1989.65167
11232,CCCCCCCCC1(CCCCCCCC)C2=CC(=CC=C2C2=C1C=C(C=C2)C1=CC=C2C3=CC=CC=[N]3[Pt++]3([N]2=C1)[N]1=CC=CC=C1N(C1=CC=C(C=CC2=CC=CC=C2)C=C1)C1=[N]3C=CC=C1)C1=CN=C(C=C1)C1=NC=CC=C1,ClCCl,,357.0,,https://doi.org/10.1166/jnn.2015.10356
11233,CC(C)NC1=CC2=[N](C(C)C)[Pt++]3([O-]C2=CC1=O)[C-]1=CC=CC=C1[N]1=[N]3C2=CC=CC=[C-]2[Pt++]11[O-]C2=CC(=O)C(NC(C)C)=CC2=[N]1C(C)C,ClCCl,,612.0,,https://doi.org/10.1021/om4009179
11234,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=CC(=CC=C1C1=CC=CC=[N]21)C1=CC(F)=C(F)C(F)=C1,ClCCl,,374.0,,https://doi.org/10.1021/acs.inorgchem.5b00775
11235,FC(F)(F)C1=C[N]2=C(C=C1)C1=CC=C(C=[C-]1[Pt++]21[O-]C(=CC(=[O]1)C1=CC=CC=C1)C1=CC=CC=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,ClCCl,,374.0,,https://doi.org/10.5004/dwt.2020.25363
11236,FC(F)(F)C1=CC2=C3C(=C1)[N-]1C4=C5C(C=CC=[N]5[Pt++]1([Cl-])[N]3=CC1=CC=CC=C21)=CC=C4,ClCCl,,412.0,,https://doi.org/10.1021/acs.inorgchem.0c01584
11237,CC(C)N1[C](N(C(C)C)C2=CC=CC=C12)[Pt++]1([C]2N(C(C)C)C3=CC=CC=C3N2C(C)C)[C-]2=CC=CC=C2C2=CC=CC=[C-]12,ClCCl,,412.0,,https://doi.org/10.1021/acs.inorgchem.8b00564
11238,FC1=C(F)C(F)=[C-](C(F)=C1F)[Pt+4]123([Cl-])[C-]4=C(C=CC=C4)C4=[N]1C1=C(C=CC=C1)C=C4.C1=C[C-]2=C2C4=[N]3C=CC=C4C=CC2=C1,ClCCl,,365.0,,https://doi.org/10.1002/chem.201806240
11239,CC1=CC(C)=[O][Pt]2(O1)C1=C(SC3=C1C=CC=C3)C1=CC=CC=[N]21,ClCCl,,436.5,,https://doi.org/10.1039/d0dt02224a
11240,FC1=CC(F)=C(C=C1)C1=CC=CC=[N]1[Pt++]([C-]1=C(F)C(F)=C(F)C(F)=C1F)([C-]1=C(F)C(F)=C(F)C(F)=C1F)[N]1=CC=CC=C1C1=CC=C(F)C=C1F,ClCCl,,436.5,,https://doi.org/10.1002/chem.201605809
11241,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=C(C=C3OC4=CC=CC=C4B4C5=CC=CC=C5OC1=C34)C1=[N]2C=CC=C1,ClCCl,,450.0,,https://doi.org/10.1021/acs.inorgchem.0c03078
11242,C(=CC1=CC=C(C=C1)N1C2=CC=CC=[N]2[Pt++]2([N]3=CC=CC=C3C3=CC=CC=[N]23)[N]2=C1C=CC=C2)C1=CC=CC=C1,ClCCl,,450.0,,https://doi.org/10.1166/jnn.2015.10356
11243,[OH-][Pt+4]1([OH-])([I-])([I-])[NH2]CC[NH2]1,[H]O[H],,450.0,,https://doi.org/10.28983/asj.v0i8.558
11244,Cl[Pt](Cl)([N]#CC1=CC=CC=C1)[N]#CC1=CC=CC=C1,CC#N,,444.0,,https://doi.org/10.1016/b978-0-12-811732-3.18001-x
11245,[H][C@@](C)(NC1=N[N]2=CC3=CC=CC4=[N]3[Pt++]2([O-]C2=CC=CC=C42)[S-]1)C1=CC=CC=C1,CC#N,,444.0,,https://doi.org/10.1039/d1dt00272d
11246,CC1=CC(C)=[O][Pt++]2([O-]1)[C-]1=C([Te]C3=C1C=CC=C3)C1=[N]2C=CC=C1,ClCCl,,410.0,,https://doi.org/10.1039/d0dt02224a
